20.9,"[20.9, 25.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.46,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.47,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.48,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.49,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.5,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.51,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.52,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.53,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.54,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.55,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.56,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.59,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.6,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.61,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.63,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.65,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.66,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.67,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.68,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.69,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.72,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.73,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.75,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.77,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.78,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.79,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.8,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.81,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.84,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.86,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.89,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.9,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.92,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.93,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.96,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.97,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
26.98,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.01,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.03,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.05,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.06,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.07,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.08,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.09,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.1,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.12,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.13,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.14,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.16,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.17,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.2,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.21,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.22,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.23,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.26,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.27,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.28,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.3,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.31,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.32,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.33,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.35,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.36,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.38,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.39,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.43,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.44,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.45,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.47,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.48,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.49,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.5,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.51,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.52,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.53,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.54,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.55,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.56,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.6,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.61,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.63,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.69,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.71,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.73,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.76,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.77,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.78,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.81,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.82,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.85,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.86,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.9,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.92,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.93,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.94,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.96,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.97,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
27.99,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.03,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.06,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.08,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.09,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.1,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.11,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.12,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.16,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.19,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.2,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.21,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.23,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.24,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.26,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.29,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.3,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.31,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.32,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.35,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.38,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.41,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.42,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.43,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.44,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.45,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.48,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.49,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.5,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.53,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.54,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.56,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.58,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.59,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.62,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.63,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.66,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.67,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.68,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.7,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.77,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.79,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.8,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.81,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.84,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.85,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.86,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.88,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.89,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.9,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.91,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.92,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.94,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
28.99,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.04,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.05,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.06,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.07,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.08,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.09,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.1,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.11,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.12,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.13,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.14,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.16,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.17,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.19,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.22,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.23,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.24,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.26,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.27,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.28,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.31,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.35,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.39,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.42,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.43,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.44,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.45,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.47,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.49,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.5,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.54,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.55,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.56,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.57,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.58,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.6,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.64,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.71,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.73,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.74,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.75,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.77,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.78,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.8,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.83,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.84,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.85,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.86,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.9,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.95,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.98,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
29.99,"[25.0, 30.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
30,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.01,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.02,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.03,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.04,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.06,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.09,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.14,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.15,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.16,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.17,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.18,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.19,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.21,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.22,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.23,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.25,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.26,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.29,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.3,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.35,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.36,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.39,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.42,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.43,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.46,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.48,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.5,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.51,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.52,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.55,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.57,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.6,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.67,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.69,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.73,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.74,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.77,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.78,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
