20.9,"[20.9, 25.0[","[20.9, 30.0[","[20.9, 40.0[","[20.9, 49.52["
30.79,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.8,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.82,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.84,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.88,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.89,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.9,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.94,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.95,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.96,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.98,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
30.99,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.01,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.02,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.03,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.04,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.05,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.06,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.14,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.15,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.17,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.18,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.2,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.21,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.24,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.28,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.29,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.33,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.35,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.36,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.37,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.39,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.41,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.42,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.44,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.45,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.47,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.48,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.49,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.51,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.56,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.57,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.58,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.59,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.61,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.62,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.63,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.68,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.72,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.74,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.78,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.81,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.84,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.85,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
31.91,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.01,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.02,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.03,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.04,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.08,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.11,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.14,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.16,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.17,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.18,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.24,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.26,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.27,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.3,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.31,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.33,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.34,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.35,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.43,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.46,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.51,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.52,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.55,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.56,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.57,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.61,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.62,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.66,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.68,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.69,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.7,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.72,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.73,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.74,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.77,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.82,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.84,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.87,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.89,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.95,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
32.97,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.01,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.03,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.09,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.15,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.23,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.26,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.31,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.32,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.33,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.36,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.41,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.48,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.49,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.52,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.53,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.57,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.6,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.61,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.67,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.74,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.75,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.77,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.85,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.87,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.9,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.95,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.98,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
33.99,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.07,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.08,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.14,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.19,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.23,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.27,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.3,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.32,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.39,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.44,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.47,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.48,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.51,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.52,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.65,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.67,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.68,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.69,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.71,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.73,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.74,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.75,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.85,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.87,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.88,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.89,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.93,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
34.97,"[30.0, 35.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.02,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.07,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.12,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.13,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.16,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.23,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.25,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.27,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.35,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.43,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.49,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.5,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.54,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.55,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.6,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.66,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.67,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.71,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.72,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.82,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
35.88,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.03,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.11,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.13,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.14,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.24,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.32,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.33,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.37,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.38,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.39,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.4,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.47,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.51,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.53,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.67,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.68,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.78,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.88,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
36.91,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.04,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.1,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.16,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.21,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.25,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.27,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.3,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.34,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.36,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.38,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.39,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.43,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.66,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.68,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.74,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
37.88,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.06,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.11,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.23,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.28,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.3,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.31,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.43,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.49,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.76,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.85,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
38.98,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
39.25,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
39.28,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
39.38,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
39.49,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
39.75,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
39.79,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
39.85,"[35.0, 40.0[","[30.0, 40.0[","[20.9, 40.0[","[20.9, 49.52["
40.29,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.53,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.58,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.66,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.68,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.77,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.88,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.93,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
40.97,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
41.21,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
42.3,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
42.6,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
43.47,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
44.28,"[40.0, 45.0[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
48.52,"[45.0, 49.52[","[40.0, 49.52[","[40.0, 49.52[","[20.9, 49.52["
